Unique ID,Name,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value
605917,Fine particles (PM 2.5),CD,108,Upper East Side (CD8),Winter 2017-18,12/1/17,9.77
649915,Fine particles (PM 2.5),CD,108,Upper East Side (CD8),Annual Average 2019,1/1/19,8.03
605965,Fine particles (PM 2.5),CD,212,Williamsbridge and Baychester (CD12),Winter 2017-18,12/1/17,8.1
649963,Fine particles (PM 2.5),CD,212,Williamsbridge and Baychester (CD12),Annual Average 2019,1/1/19,6.66
213789,Fine particles (PM 2.5),CD,312,Borough Park (CD12),Winter 2013-14,12/1/13,11.71
167516,Nitrogen dioxide (NO2),CD,108,Upper East Side (CD8),Annual Average 2009,12/1/08,34.45
167634,Nitrogen dioxide (NO2),CD,108,Upper East Side (CD8),Annual Average 2011,12/1/10,31.66
213407,Nitrogen dioxide (NO2),CD,108,Upper East Side (CD8),Summer 2014,6/1/14,23.64
667561,Nitrogen dioxide (NO2),CD,108,Upper East Side (CD8),Annual Average 2020,1/1/20,20.95
336754,Nitrogen dioxide (NO2),CD,112,Washington Heights and Inwood (CD12),Annual Average 2015,1/1/15,20.72
643584,Nitrogen dioxide (NO2),CD,112,Washington Heights and Inwood (CD12),Winter 2018-19,12/1/18,21.82
667585,Nitrogen dioxide (NO2),CD,112,Washington Heights and Inwood (CD12),Annual Average 2020,1/1/20,17.94
130901,Respiratory hospitalizations due to PM2.5 (age 20+),UHF42,301,Washington Heights,2005-2007,1/1/05,20.6
130931,Cardiovascular hospitalizations due to PM2.5 (age 40+),UHF42,101,Kingsbridge - Riverdale,2005-2007,1/1/05,28.2
130949,Cardiovascular hospitalizations due to PM2.5 (age 40+),UHF42,301,Washington Heights,2005-2007,1/1/05,27.6
743630,Ozone (O3),CD,208,Riverdale and Fieldston (CD8),Summer 2021,6/1/21,29.14
741140,Nitrogen dioxide (NO2),CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2021,6/1/21,18.63
166820,Nitrogen dioxide (NO2),CD,208,Riverdale and Fieldston (CD8),Summer 2012,6/1/12,14.81
166879,Nitrogen dioxide (NO2),CD,208,Riverdale and Fieldston (CD8),Summer 2013,6/1/13,14.22
412717,Nitrogen dioxide (NO2),CD,208,Riverdale and Fieldston (CD8),Annual Average 2016,12/31/15,16.04
602709,Nitrogen dioxide (NO2),UHF42,103,Fordham - Bronx Pk,Summer 2018,6/1/18,13.3
667071,Nitrogen dioxide (NO2),UHF42,103,Fordham - Bronx Pk,Summer 2020,6/1/20,13.15
549766,Nitrogen dioxide (NO2),UHF42,103,Fordham - Bronx Pk,Summer 2017,6/1/17,14.87
549768,Nitrogen dioxide (NO2),UHF42,103,Fordham - Bronx Pk,Winter 2016-17,12/1/16,26.33
212310,Nitrogen dioxide (NO2),UHF42,303,East Harlem,Winter 2013-14,12/1/13,30.2
175271,Nitrogen dioxide (NO2),UHF42,305,Upper East Side,Winter 2008-09,12/1/08,38.68
212312,Nitrogen dioxide (NO2),UHF42,305,Upper East Side,Winter 2013-14,12/1/13,33.42
602770,Nitrogen dioxide (NO2),UHF42,305,Upper East Side,Winter 2017-18,12/1/17,28.57
643384,Nitrogen dioxide (NO2),UHF42,305,Upper East Side,Annual Average 2019,1/1/19,22.13
741182,Nitrogen dioxide (NO2),CD,208,Riverdale and Fieldston (CD8),Summer 2021,6/1/21,10.7
177771,Fine particles (PM 2.5),UHF42,103,Fordham - Bronx Pk,Summer 2009,6/1/09,10.6
177225,Fine particles (PM 2.5),UHF42,103,Fordham - Bronx Pk,Winter 2010-11,12/1/10,13.92
168425,Fine particles (PM 2.5),CD,308,Crown Heights and Prospect Heights (CD8),Winter 2008-09,12/1/08,13.67
213785,Fine particles (PM 2.5),CD,308,Crown Heights and Prospect Heights (CD8),Winter 2013-14,12/1/13,12.01
649987,Fine particles (PM 2.5),CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2019,1/1/19,6.68
175260,Nitrogen dioxide (NO2),UHF42,205,Sunset Park,Winter 2008-09,12/1/08,30.17
212301,Nitrogen dioxide (NO2),UHF42,205,Sunset Park,Winter 2013-14,12/1/13,27.68
602737,Nitrogen dioxide (NO2),UHF42,205,Sunset Park,Winter 2017-18,12/1/17,25.76
212292,Nitrogen dioxide (NO2),UHF42,103,Fordham - Bronx Pk,Winter 2013-14,12/1/13,24.97
602731,Nitrogen dioxide (NO2),UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2017-18,12/1/17,26.16
167526,Nitrogen dioxide (NO2),CD,206,Belmont and East Tremont (CD6),Annual Average 2009,12/1/08,27.13
167644,Nitrogen dioxide (NO2),CD,206,Belmont and East Tremont (CD6),Annual Average 2011,12/1/10,24.81
213417,Nitrogen dioxide (NO2),CD,206,Belmont and East Tremont (CD6),Summer 2014,6/1/14,17.33
336772,Nitrogen dioxide (NO2),CD,206,Belmont and East Tremont (CD6),Annual Average 2015,1/1/15,21.41
643602,Nitrogen dioxide (NO2),CD,206,Belmont and East Tremont (CD6),Winter 2018-19,12/1/18,22.02
667621,Nitrogen dioxide (NO2),CD,206,Belmont and East Tremont (CD6),Annual Average 2020,1/1/20,18.18
168411,Fine particles (PM 2.5),CD,206,Belmont and East Tremont (CD6),Winter 2008-09,12/1/08,14.75
643626,Nitrogen dioxide (NO2),CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2018-19,12/1/18,24.72
667669,Nitrogen dioxide (NO2),CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2020,1/1/20,18.4
167533,Nitrogen dioxide (NO2),CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2009,12/1/08,27.03
167651,Nitrogen dioxide (NO2),CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2011,12/1/10,25.87
213424,Nitrogen dioxide (NO2),CD,301,Greenpoint and Williamsburg (CD1),Summer 2014,6/1/14,17.27
336793,Nitrogen dioxide (NO2),CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2015,1/1/15,21.66
643623,Nitrogen dioxide (NO2),CD,301,Greenpoint and Williamsburg (CD1),Winter 2018-19,12/1/18,26.84
667663,Nitrogen dioxide (NO2),CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2020,1/1/20,19.72
216281,Ozone (O3),CD,101,Financial District (CD1),Summer 2012,6/1/12,26.63
216282,Ozone (O3),CD,101,Financial District (CD1),Summer 2013,6/1/13,24.41
216288,Ozone (O3),CD,102,Greenwich Village and Soho (CD2),Summer 2013,6/1/13,25.09
216360,Ozone (O3),CD,202,Hunts Point and Longwood (CD2),Summer 2013,6/1/13,31.87
216359,Ozone (O3),CD,202,Hunts Point and Longwood (CD2),Summer 2012,6/1/12,35.25
216287,Ozone (O3),CD,102,Greenwich Village and Soho (CD2),Summer 2012,6/1/12,27.74
743648,Ozone (O3),CD,102,Greenwich Village and Soho (CD2),Summer 2021,6/1/21,27.87
741125,Nitrogen dioxide (NO2),CD,101,Financial District (CD1),Summer 2021,6/1/21,18.03
412699,Nitrogen dioxide (NO2),CD,202,Hunts Point and Longwood (CD2),Annual Average 2016,12/31/15,19.79
602972,Nitrogen dioxide (NO2),CD,202,Hunts Point and Longwood (CD2),Annual Average 2018,1/1/18,20.45
166801,Nitrogen dioxide (NO2),CD,101,Financial District (CD1),Summer 2012,6/1/12,29.25
166860,Nitrogen dioxide (NO2),CD,101,Financial District (CD1),Summer 2013,6/1/13,27.81
412660,Nitrogen dioxide (NO2),CD,101,Financial District (CD1),Annual Average 2016,12/31/15,26.27
549751,Nitrogen dioxide (NO2),Borough,3,Manhattan,Summer 2017,6/1/17,21.33
602694,Nitrogen dioxide (NO2),Borough,3,Manhattan,Summer 2018,6/1/18,19.67
175264,Nitrogen dioxide (NO2),UHF42,209,Bensonhurst - Bay Ridge,Winter 2008-09,12/1/08,27.25
602752,Nitrogen dioxide (NO2),UHF42,210,Coney Island - Sheepshead Bay,Winter 2017-18,12/1/17,19.73
643366,Nitrogen dioxide (NO2),UHF42,210,Coney Island - Sheepshead Bay,Annual Average 2019,1/1/19,13.5
602740,Nitrogen dioxide (NO2),UHF42,206,Borough Park,Winter 2017-18,12/1/17,24.2
168437,Fine particles (PM 2.5),CD,402,Woodside and Sunnyside (CD2),Winter 2008-09,12/1/08,14.15
213797,Fine particles (PM 2.5),CD,402,Woodside and Sunnyside (CD2),Winter 2013-14,12/1/13,13.5
650023,Fine particles (PM 2.5),CD,402,Woodside and Sunnyside (CD2),Annual Average 2019,1/1/19,8.43
650065,Fine particles (PM 2.5),CD,502,South Beach and Willowbrook (CD2),Annual Average 2019,1/1/19,5.88
606067,Fine particles (PM 2.5),CD,502,South Beach and Willowbrook (CD2),Winter 2017-18,12/1/17,7.87
650020,Fine particles (PM 2.5),CD,401,Long Island City and Astoria (CD1),Annual Average 2019,1/1/19,7.21
168436,Fine particles (PM 2.5),CD,401,Long Island City and Astoria (CD1),Winter 2008-09,12/1/08,12.98
606022,Fine particles (PM 2.5),CD,401,Long Island City and Astoria (CD1),Winter 2017-18,12/1/17,8.43
168419,Fine particles (PM 2.5),CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2008-09,12/1/08,14.23
213779,Fine particles (PM 2.5),CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2013-14,12/1/13,12.96
605971,Fine particles (PM 2.5),CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2017-18,12/1/17,9.27
649969,Fine particles (PM 2.5),CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2019,1/1/19,7.19
168418,Fine particles (PM 2.5),CD,301,Greenpoint and Williamsburg (CD1),Winter 2008-09,12/1/08,14.43
212302,Nitrogen dioxide (NO2),UHF42,206,Borough Park,Winter 2013-14,12/1/13,28.12
602749,Nitrogen dioxide (NO2),UHF42,209,Bensonhurst - Bay Ridge,Winter 2017-18,12/1/17,22.67
643363,Nitrogen dioxide (NO2),UHF42,209,Bensonhurst - Bay Ridge,Annual Average 2019,1/1/19,15.7
167521,Nitrogen dioxide (NO2),CD,201,Mott Haven and Melrose (CD1),Annual Average 2009,12/1/08,28.07
167639,Nitrogen dioxide (NO2),CD,201,Mott Haven and Melrose (CD1),Annual Average 2011,12/1/10,25.92
213412,Nitrogen dioxide (NO2),CD,201,Mott Haven and Melrose (CD1),Summer 2014,6/1/14,17.46
336757,Nitrogen dioxide (NO2),CD,201,Mott Haven and Melrose (CD1),Annual Average 2015,1/1/15,21.8
643587,Nitrogen dioxide (NO2),CD,201,Mott Haven and Melrose (CD1),Winter 2018-19,12/1/18,25.02
667591,Nitrogen dioxide (NO2),CD,201,Mott Haven and Melrose (CD1),Annual Average 2020,1/1/20,19.14
212306,Nitrogen dioxide (NO2),UHF42,210,Coney Island - Sheepshead Bay,Winter 2013-14,12/1/13,25.9
175265,Nitrogen dioxide (NO2),UHF42,210,Coney Island - Sheepshead Bay,Winter 2008-09,12/1/08,24.81
168406,Fine particles (PM 2.5),CD,201,Mott Haven and Melrose (CD1),Winter 2008-09,12/1/08,14.73
213766,Fine particles (PM 2.5),CD,201,Mott Haven and Melrose (CD1),Winter 2013-14,12/1/13,13.38
605932,Fine particles (PM 2.5),CD,201,Mott Haven and Melrose (CD1),Winter 2017-18,12/1/17,8.97
649930,Fine particles (PM 2.5),CD,201,Mott Haven and Melrose (CD1),Annual Average 2019,1/1/19,7.69
169279,Fine particles (PM 2.5),CD,101,Financial District (CD1),Summer 2009,6/1/09,13.15
213778,Fine particles (PM 2.5),CD,301,Greenpoint and Williamsburg (CD1),Winter 2013-14,12/1/13,13.59
605968,Fine particles (PM 2.5),CD,301,Greenpoint and Williamsburg (CD1),Winter 2017-18,12/1/17,10.22
649966,Fine particles (PM 2.5),CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2019,1/1/19,8.61
602719,Nitrogen dioxide (NO2),UHF42,106,High Bridge - Morrisania,Winter 2017-18,12/1/17,27.05
643333,Nitrogen dioxide (NO2),UHF42,106,High Bridge - Morrisania,Annual Average 2019,1/1/19,18.76
179270,Nitrogen dioxide (NO2),Borough,3,Manhattan,Winter 2008-09,12/1/08,38.35
651047,Ozone (O3),CD,407,Flushing and Whitestone (CD7),Summer 2019,6/1/19,31.28
338279,Ozone (O3),CD,307,Sunset Park (CD7),Summer 2015,6/1/15,31.2
166772,Nitrogen dioxide (NO2),CD,307,Sunset Park (CD7),Summer 2011,6/1/11,19.31
412748,Nitrogen dioxide (NO2),CD,307,Sunset Park (CD7),Winter 2015-16,12/1/15,23.82
412749,Nitrogen dioxide (NO2),CD,307,Sunset Park (CD7),Summer 2016,6/1/16,15.13
166701,Nitrogen dioxide (NO2),CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2010,6/1/10,21.48
166760,Nitrogen dioxide (NO2),CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2011,6/1/11,19.95
412713,Nitrogen dioxide (NO2),CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2016,6/1/16,15.98
670962,Ozone (O3),UHF42,211,Williamsburg - Bushwick,Summer 2020,6/1/20,29.38
549358,Ozone (O3),UHF42,404,Bayside - Little Neck,Summer 2017,6/1/17,30.27
670948,Ozone (O3),UHF42,404,Bayside - Little Neck,Summer 2020,6/1/20,30.45
605261,Ozone (O3),UHF42,404,Bayside - Little Neck,Summer 2018,6/1/18,30.98
175312,Nitrogen dioxide (NO2),UHF42,304,Upper West Side,Winter 2009-10,12/1/09,30.23
650963,Ozone (O3),UHF42,504,South Beach - Tottenville,Summer 2019,6/1/19,30.14
338203,Ozone (O3),UHF42,404,Bayside - Little Neck,Summer 2015,6/1/15,31.27
650943,Ozone (O3),UHF42,304,Upper West Side,Summer 2019,6/1/19,25.59
338213,Ozone (O3),UHF42,504,South Beach - Tottenville,Summer 2015,6/1/15,34.07
338193,Ozone (O3),UHF42,304,Upper West Side,Summer 2015,6/1/15,28.12
667850,Nitrogen dioxide (NO2),CD,414,Rockaway and Broad Channel (CD14),Winter 2019-20,12/1/19,17.49
175350,Nitrogen dioxide (NO2),UHF42,211,Williamsburg - Bushwick,Winter 2010-11,12/1/10,32.58
550046,Nitrogen dioxide (NO2),CD,207,Kingsbridge Heights and Bedford (CD7),Annual Average 2017,1/1/17,20.3
741180,Nitrogen dioxide (NO2),CD,207,Kingsbridge Heights and Bedford (CD7),Annual Average 2021,1/1/21,16.86
130455,Boiler Emissions- Total PM2.5 Emissions,UHF42,204,East New York,2013,1/1/13,0
130448,Boiler Emissions- Total PM2.5 Emissions,UHF42,104,Pelham - Throgs Neck,2013,1/1/13,0.5
130496,Boiler Emissions- Total NOx Emissions,UHF42,104,Pelham - Throgs Neck,2013,1/1/13,24.9
130476,Boiler Emissions- Total PM2.5 Emissions,UHF42,404,Bayside - Little Neck,2013,1/1/13,0.2
130524,Boiler Emissions- Total NOx Emissions,UHF42,404,Bayside - Little Neck,2013,1/1/13,10.4
130514,Boiler Emissions- Total NOx Emissions,UHF42,304,Upper West Side,2013,1/1/13,247.9
130466,Boiler Emissions- Total PM2.5 Emissions,UHF42,304,Upper West Side,2013,1/1/13,11.4
168660,Fine particles (PM 2.5),CD,307,Sunset Park (CD7),Winter 2012-13,12/1/12,10.84
170253,Fine particles (PM 2.5),CD,307,Sunset Park (CD7),Annual Average 2010,12/1/09,10.29
334274,Fine particles (PM 2.5),CD,307,Sunset Park (CD7),Summer 2015,6/1/15,10.08
669899,Fine particles (PM 2.5),CD,307,Sunset Park (CD7),Winter 2019-20,12/1/19,8.16
176640,Nitrogen dioxide (NO2),UHF42,106,High Bridge - Morrisania,Annual Average 2012,12/1/11,24.23
179435,Nitrogen dioxide (NO2),Borough,3,Manhattan,Annual Average 2012,12/1/11,28.74
175926,Nitrogen dioxide (NO2),UHF42,106,High Bridge - Morrisania,Summer 2010,6/1/10,23.66
175968,Nitrogen dioxide (NO2),UHF42,106,High Bridge - Morrisania,Summer 2011,6/1/11,21.95
412418,Nitrogen dioxide (NO2),Borough,3,Manhattan,Winter 2015-16,12/1/15,27.51
412419,Nitrogen dioxide (NO2),Borough,3,Manhattan,Summer 2016,6/1/16,20.56
168407,Fine particles (PM 2.5),CD,202,Hunts Point and Longwood (CD2),Winter 2008-09,12/1/08,14.48
213767,Fine particles (PM 2.5),CD,202,Hunts Point and Longwood (CD2),Winter 2013-14,12/1/13,13.15
605935,Fine particles (PM 2.5),CD,202,Hunts Point and Longwood (CD2),Winter 2017-18,12/1/17,9.05
649933,Fine particles (PM 2.5),CD,202,Hunts Point and Longwood (CD2),Annual Average 2019,1/1/19,7.82
213755,Fine particles (PM 2.5),CD,102,Greenwich Village and Soho (CD2),Winter 2013-14,12/1/13,14.41
741164,Nitrogen dioxide (NO2),CD,202,Hunts Point and Longwood (CD2),Summer 2021,6/1/21,16.19
412663,Nitrogen dioxide (NO2),CD,102,Greenwich Village and Soho (CD2),Annual Average 2016,12/31/15,25.94
602936,Nitrogen dioxide (NO2),CD,102,Greenwich Village and Soho (CD2),Annual Average 2018,1/1/18,24.77
740884,Nitrogen dioxide (NO2),Borough,3,Manhattan,Winter 2020-21,12/1/20,23.67
179275,Nitrogen dioxide (NO2),Borough,3,Manhattan,Winter 2009-10,12/1/09,32.17
667041,Nitrogen dioxide (NO2),Borough,3,Manhattan,Summer 2020,6/1/20,15.97
130898,Respiratory hospitalizations due to PM2.5 (age 20+),UHF42,209,Bensonhurst - Bay Ridge,2005-2007,1/1/05,16.6
605896,Fine particles (PM 2.5),CD,101,Financial District (CD1),Winter 2017-18,12/1/17,10.45
649894,Fine particles (PM 2.5),CD,101,Financial District (CD1),Annual Average 2019,1/1/19,8.42
168394,Fine particles (PM 2.5),CD,101,Financial District (CD1),Winter 2008-09,12/1/08,15.74
213754,Fine particles (PM 2.5),CD,101,Financial District (CD1),Winter 2013-14,12/1/13,14.51
605899,Fine particles (PM 2.5),CD,102,Greenwich Village and Soho (CD2),Winter 2017-18,12/1/17,10.27
649897,Fine particles (PM 2.5),CD,102,Greenwich Village and Soho (CD2),Annual Average 2019,1/1/19,9.94
168512,Fine particles (PM 2.5),CD,101,Financial District (CD1),Winter 2010-11,12/1/10,14.81
170400,Fine particles (PM 2.5),CD,101,Financial District (CD1),Annual Average 2013,12/1/12,11.06
334188,Fine particles (PM 2.5),CD,102,Greenwich Village and Soho (CD2),Winter 2014-15,12/1/14,11.05
547603,Fine particles (PM 2.5),CD,102,Greenwich Village and Soho (CD2),Annual Average 2017,1/1/17,9.04
742398,Fine particles (PM 2.5),CD,102,Greenwich Village and Soho (CD2),Annual Average 2021,1/1/21,8.47
742434,Fine particles (PM 2.5),CD,202,Hunts Point and Longwood (CD2),Annual Average 2021,1/1/21,7.29
130947,Cardiovascular hospitalizations due to PM2.5 (age 40+),UHF42,210,Coney Island - Sheepshead Bay,2005-2007,1/1/05,33.8
213771,Fine particles (PM 2.5),CD,206,Belmont and East Tremont (CD6),Winter 2013-14,12/1/13,12.85
605947,Fine particles (PM 2.5),CD,206,Belmont and East Tremont (CD6),Winter 2017-18,12/1/17,8.37
168423,Fine particles (PM 2.5),CD,306,Park Slope and Carroll Gardens (CD6),Winter 2008-09,12/1/08,14.08
213783,Fine particles (PM 2.5),CD,306,Park Slope and Carroll Gardens (CD6),Winter 2013-14,12/1/13,12.9
175258,Nitrogen dioxide (NO2),UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2008-09,12/1/08,32.54
643345,Nitrogen dioxide (NO2),UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2019,1/1/19,17.69
175251,Nitrogen dioxide (NO2),UHF42,103,Fordham - Bronx Pk,Winter 2008-09,12/1/08,29.69
602716,Nitrogen dioxide (NO2),UHF42,105,Crotona -Tremont,Winter 2017-18,12/1/17,25.81
643330,Nitrogen dioxide (NO2),UHF42,105,Crotona -Tremont,Annual Average 2019,1/1/19,17.64
212294,Nitrogen dioxide (NO2),UHF42,105,Crotona -Tremont,Winter 2013-14,12/1/13,27.83
176639,Nitrogen dioxide (NO2),UHF42,105,Crotona -Tremont,Annual Average 2012,12/1/11,23.42
168399,Fine particles (PM 2.5),CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2008-09,12/1/08,16.54
213759,Fine particles (PM 2.5),CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2013-14,12/1/13,15.55
168413,Fine particles (PM 2.5),CD,208,Riverdale and Fieldston (CD8),Winter 2008-09,12/1/08,14.65
213773,Fine particles (PM 2.5),CD,208,Riverdale and Fieldston (CD8),Winter 2013-14,12/1/13,12.44
605953,Fine particles (PM 2.5),CD,208,Riverdale and Fieldston (CD8),Winter 2017-18,12/1/17,8
168397,Fine particles (PM 2.5),CD,104,Clinton and Chelsea (CD4),Winter 2008-09,12/1/08,15.48
213757,Fine particles (PM 2.5),CD,104,Clinton and Chelsea (CD4),Winter 2013-14,12/1/13,14.89
605905,Fine particles (PM 2.5),CD,104,Clinton and Chelsea (CD4),Winter 2017-18,12/1/17,10.42
649903,Fine particles (PM 2.5),CD,104,Clinton and Chelsea (CD4),Annual Average 2019,1/1/19,9.32
602942,Nitrogen dioxide (NO2),CD,104,Clinton and Chelsea (CD4),Annual Average 2018,1/1/18,25.71
741134,Nitrogen dioxide (NO2),CD,104,Clinton and Chelsea (CD4),Summer 2021,6/1/21,19.19
412433,Nitrogen dioxide (NO2),UHF42,103,Fordham - Bronx Pk,Winter 2015-16,12/1/15,21.54
740899,Nitrogen dioxide (NO2),UHF42,103,Fordham - Bronx Pk,Winter 2020-21,12/1/20,19.33
130905,Respiratory hospitalizations due to PM2.5 (age 20+),UHF42,305,Upper East Side,2005-2007,1/1/05,11.1
130894,Respiratory hospitalizations due to PM2.5 (age 20+),UHF42,205,Sunset Park,2005-2007,1/1/05,17.2
130892,Respiratory hospitalizations due to PM2.5 (age 20+),UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,1/1/05,24.2
605911,Fine particles (PM 2.5),CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2017-18,12/1/17,10.74
649909,Fine particles (PM 2.5),CD,106,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2019,1/1/19,9.36
669897,Fine particles (PM 2.5),CD,306,Park Slope and Carroll Gardens (CD6),Summer 2020,6/1/20,7.52
171706,Nitrogen dioxide (NO2),UHF34,208,Canarsie - Flatlands,Winter 2012-13,12/1/12,22.63
172622,Nitrogen dioxide (NO2),UHF34,206,Borough Park,Annual Average 2010,12/1/09,23.43
171704,Nitrogen dioxide (NO2),UHF34,206,Borough Park,Winter 2012-13,12/1/12,25.67
336644,Nitrogen dioxide (NO2),UHF34,206,Borough Park,Summer 2015,6/1/15,14.55
221845,Ozone (O3),UHF34,206,Borough Park,Summer 2011,6/1/11,32.7
412055,Ozone (O3),UHF34,401,Long Island City - Astoria,Summer 2016,6/1/16,33.15
221905,Ozone (O3),UHF34,401,Long Island City - Astoria,Summer 2011,6/1/11,32.66
221904,Ozone (O3),UHF34,401,Long Island City - Astoria,Summer 2010,6/1/10,33.01
651035,Ozone (O3),CD,313,Coney Island (CD13),Summer 2019,6/1/19,33.61
338287,Ozone (O3),CD,315,Sheepshead Bay (CD15),Summer 2015,6/1/15,34.76
219983,Ozone (O3),Borough,4,Queens,Summer 2009,6/1/09,26.85
219984,Ozone (O3),Borough,4,Queens,Summer 2010,6/1/10,34.07
219985,Ozone (O3),Borough,4,Queens,Summer 2011,6/1/11,33.72
411992,Ozone (O3),Borough,4,Queens,Summer 2016,6/1/16,33.98
336486,Nitrogen dioxide (NO2),Borough,4,Queens,Winter 2014-15,12/1/14,23.93
549755,Nitrogen dioxide (NO2),Borough,4,Queens,Annual Average 2017,1/1/17,17.85
740889,Nitrogen dioxide (NO2),Borough,4,Queens,Annual Average 2021,1/1/21,15.46
179441,Nitrogen dioxide (NO2),Borough,4,Queens,Annual Average 2013,12/1/12,18.71
179346,Nitrogen dioxide (NO2),Borough,4,Queens,Summer 2009,6/1/09,18.15
670981,Ozone (O3),Borough,4,Queens,Summer 2020,6/1/20,30.52
131841,Ozone (O3),Borough,4,Queens,2-Year Summer Average 2009-2010,6/1/09,28.3
165793,Nitrogen dioxide (NO2),CD,413,Queens Village (CD13),Winter 2008-09,12/1/08,25.95
603097,Nitrogen dioxide (NO2),CD,413,Queens Village (CD13),Winter 2017-18,12/1/17,21.61
643711,Nitrogen dioxide (NO2),CD,413,Queens Village (CD13),Annual Average 2019,1/1/19,14.55
606004,Fine particles (PM 2.5),CD,313,Coney Island (CD13),Winter 2017-18,12/1/17,7.82
650002,Fine particles (PM 2.5),CD,313,Coney Island (CD13),Annual Average 2019,1/1/19,5.98
603043,Nitrogen dioxide (NO2),CD,313,Coney Island (CD13),Winter 2017-18,12/1/17,18.95
643657,Nitrogen dioxide (NO2),CD,313,Coney Island (CD13),Annual Average 2019,1/1/19,12.95
325089,Annual vehicle miles travelled (trucks),Borough,4,Queens,2016,1/1/16,1.1
165777,Nitrogen dioxide (NO2),CD,315,Sheepshead Bay (CD15),Winter 2008-09,12/1/08,25.38
213261,Nitrogen dioxide (NO2),CD,315,Sheepshead Bay (CD15),Winter 2013-14,12/1/13,26.24
643663,Nitrogen dioxide (NO2),CD,315,Sheepshead Bay (CD15),Annual Average 2019,1/1/19,13.59
165775,Nitrogen dioxide (NO2),CD,313,Coney Island (CD13),Winter 2008-09,12/1/08,23.16
213259,Nitrogen dioxide (NO2),CD,313,Coney Island (CD13),Winter 2013-14,12/1/13,24.86
603049,Nitrogen dioxide (NO2),CD,315,Sheepshead Bay (CD15),Winter 2017-18,12/1/17,19.88
216506,Ozone (O3),CD,315,Sheepshead Bay (CD15),Summer 2009,6/1/09,29.33
131313,Asthma emergency departments visits due to Ozone,Borough,4,Queens,2005-2007,1/1/05,23.5
130896,Respiratory hospitalizations due to PM2.5 (age 20+),UHF42,207,East Flatbush - Flatbush,2005-2007,1/1/05,13.3
130974,Cardiovascular hospitalizations due to PM2.5 (age 40+),Borough,1,Bronx,2005-2007,1/1/05,31.3
547605,Fine particles (PM 2.5),CD,103,Lower East Side and Chinatown (CD3),Summer 2017,6/1/17,10.11
605901,Fine particles (PM 2.5),CD,103,Lower East Side and Chinatown (CD3),Summer 2018,6/1/18,9.04
168598,Fine particles (PM 2.5),CD,304,Bushwick (CD4),Winter 2011-12,12/1/11,9.34
168480,Fine particles (PM 2.5),CD,304,Bushwick (CD4),Winter 2009-10,12/1/09,10
214135,Fine particles (PM 2.5),CD,304,Bushwick (CD4),Annual Average 2014,12/1/13,9.25
742401,Fine particles (PM 2.5),CD,103,Lower East Side and Chinatown (CD3),Annual Average 2021,1/1/21,7.61
334191,Fine particles (PM 2.5),CD,103,Lower East Side and Chinatown (CD3),Winter 2014-15,12/1/14,10.3
547606,Fine particles (PM 2.5),CD,103,Lower East Side and Chinatown (CD3),Annual Average 2017,1/1/17,8.4
169306,Fine particles (PM 2.5),CD,304,Bushwick (CD4),Summer 2009,6/1/09,10.96
168539,Fine particles (PM 2.5),CD,304,Bushwick (CD4),Winter 2010-11,12/1/10,12.75
130966,Cardiovascular hospitalizations due to PM2.5 (age 40+),UHF42,408,Jamaica,2005-2007,1/1/05,24.4
130965,Cardiovascular hospitalizations due to PM2.5 (age 40+),UHF42,407,Southwest Queens,2005-2007,1/1/05,25.6
130955,Cardiovascular hospitalizations due to PM2.5 (age 40+),UHF42,307,Gramercy Park - Murray Hill,2005-2007,1/1/05,17.1
130944,Cardiovascular hospitalizations due to PM2.5 (age 40+),UHF42,207,East Flatbush - Flatbush,2005-2007,1/1/05,24
130956,Cardiovascular hospitalizations due to PM2.5 (age 40+),UHF42,308,Greenwich Village - SoHo,2005-2007,1/1/05,13.4
130945,Cardiovascular hospitalizations due to PM2.5 (age 40+),UHF42,208,Canarsie - Flatlands,2005-2007,1/1/05,25.1
